image,normalized_png,normalized_npy,height,width,radial_bands,angular_samples,status
lpjl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl3_normalized.npy,128,128,8,128,ok
lpjl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl4_normalized.npy,128,128,8,128,ok
lpjl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_left_lpjl5_normalized.npy,128,128,8,128,ok
lpjr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr1_normalized.npy,128,128,8,128,ok
lpjr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr2_normalized.npy,128,128,8,128,ok
lpjr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr3_normalized.npy,128,128,8,128,ok
lpjr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr4_normalized.npy,128,128,8,128,ok
lpjr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\17_right_lpjr5_normalized.npy,128,128,8,128,ok
mahskl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl1_normalized.npy,128,128,8,128,ok
mahskl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl2_normalized.npy,128,128,8,128,ok
mahskl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl3_normalized.npy,128,128,8,128,ok
mahskl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl4_normalized.npy,128,128,8,128,ok
mahskl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_left_mahskl5_normalized.npy,128,128,8,128,ok
mahskr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr1_normalized.npy,128,128,8,128,ok
mahskr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr2_normalized.npy,128,128,8,128,ok
mahskr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr3_normalized.npy,128,128,8,128,ok
mahskr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr4_normalized.npy,128,128,8,128,ok
mahskr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\18_right_mahskr5_normalized.npy,128,128,8,128,ok
maranl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl1_normalized.npy,128,128,8,128,ok
maranl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl2_normalized.npy,128,128,8,128,ok
maranl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl3_normalized.npy,128,128,8,128,ok
maranl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl4_normalized.npy,128,128,8,128,ok
maranl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_left_maranl5_normalized.npy,128,128,8,128,ok
maranr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr1_normalized.npy,128,128,8,128,ok
maranr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr2_normalized.npy,128,128,8,128,ok
maranr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr3_normalized.npy,128,128,8,128,ok
maranr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr4_normalized.npy,128,128,8,128,ok
maranr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\19_right_maranr5_normalized.npy,128,128,8,128,ok
bryanl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl1_normalized.npy,128,128,8,128,ok
bryanl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl2_normalized.npy,128,128,8,128,ok
bryanl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl3_normalized.npy,128,128,8,128,ok
bryanl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl4_normalized.npy,128,128,8,128,ok
bryanl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_left_bryanl5_normalized.npy,128,128,8,128,ok
bryanr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr1_normalized.npy,128,128,8,128,ok
bryanr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr2_normalized.npy,128,128,8,128,ok
bryanr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr3_normalized.npy,128,128,8,128,ok
bryanr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr4_normalized.npy,128,128,8,128,ok
bryanr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\2_right_bryanr5_normalized.npy,128,128,8,128,ok
masl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl1_normalized.npy,128,128,8,128,ok
masl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl2_normalized.npy,128,128,8,128,ok
masl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl3_normalized.npy,128,128,8,128,ok
masl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl4_normalized.npy,128,128,8,128,ok
masl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_left_masl5_normalized.npy,128,128,8,128,ok
masr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr1_normalized.npy,128,128,8,128,ok
masr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr2_normalized.npy,128,128,8,128,ok
masr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr3_normalized.npy,128,128,8,128,ok
masr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr4_normalized.npy,128,128,8,128,ok
masr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\20_right_masr5_normalized.npy,128,128,8,128,ok
mazwanl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl1_normalized.npy,128,128,8,128,ok
mazwanl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl2_normalized.npy,128,128,8,128,ok
mazwanl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl3_normalized.npy,128,128,8,128,ok
mazwanl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl4_normalized.npy,128,128,8,128,ok
mazwanl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_left_mazwanl5_normalized.npy,128,128,8,128,ok
mazwanr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr1_normalized.npy,128,128,8,128,ok
mazwanr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr2_normalized.npy,128,128,8,128,ok
mazwanr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr3_normalized.npy,128,128,8,128,ok
mazwanr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr4_normalized.npy,128,128,8,128,ok
mazwanr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\21_right_mazwanr5_normalized.npy,128,128,8,128,ok
chingycl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl1_normalized.npy,128,128,8,128,ok
chingycl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl2_normalized.npy,128,128,8,128,ok
chingycl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl3_normalized.npy,128,128,8,128,ok
chingycl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl4_normalized.npy,128,128,8,128,ok
chingycl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_left_chingycl5_normalized.npy,128,128,8,128,ok
chingycr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr1_normalized.npy,128,128,8,128,ok
chingycr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr2_normalized.npy,128,128,8,128,ok
chingycr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr3_normalized.npy,128,128,8,128,ok
chingycr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr4_normalized.npy,128,128,8,128,ok
chingycr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\3_right_chingycr5_normalized.npy,128,128,8,128,ok
chongpkl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl1_normalized.npy,128,128,8,128,ok
chongpkl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl2_normalized.npy,128,128,8,128,ok
chongpkl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl3_normalized.npy,128,128,8,128,ok
chongpkl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl4_normalized.npy,128,128,8,128,ok
chongpkl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_left_chongpkl5_normalized.npy,128,128,8,128,ok
chongpkr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr1_normalized.npy,128,128,8,128,ok
chongpkr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr2_normalized.npy,128,128,8,128,ok
chongpkr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr3_normalized.npy,128,128,8,128,ok
chongpkr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr4_normalized.npy,128,128,8,128,ok
chongpkr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\5_right_chongpkr5_normalized.npy,128,128,8,128,ok
christinel1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel1_normalized.npy,128,128,8,128,ok
christinel2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel2_normalized.npy,128,128,8,128,ok
christinel3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel3_normalized.npy,128,128,8,128,ok
christinel4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\normalizacja\6_left_christinel4_normalized.npy,128,128,8,128,ok
