image_a,image_b,subject_a,subject_b,hamming_distance,best_shift,valid_bits,is_genuine,accepted
liujwr3.bmp,fatmar2.bmp,14_right,9_right,0.228515625,5,2048,False,False
liujwr3.bmp,fatmar3.bmp,14_right,9_right,0.22314453125,-1,2048,False,False
liujwr3.bmp,fatmar4.bmp,14_right,9_right,0.23046875,8,2048,False,False
liujwr3.bmp,fatmar5.bmp,14_right,9_right,0.21044921875,0,2048,False,True
liujwr4.bmp,liujwr5.bmp,14_right,14_right,0.10595703125,0,2048,True,True
liujwr4.bmp,lokel1.bmp,14_right,15_left,0.27587890625,8,2048,False,False
liujwr4.bmp,lokel2.bmp,14_right,15_left,0.212890625,3,2048,False,True
liujwr4.bmp,lokel3.bmp,14_right,15_left,0.24365234375,5,2048,False,False
liujwr4.bmp,lokel4.bmp,14_right,15_left,0.23681640625,6,2048,False,False
liujwr4.bmp,lokel5.bmp,14_right,15_left,0.25146484375,3,2048,False,False
liujwr4.bmp,loker1.bmp,14_right,15_right,0.2275390625,-8,2048,False,False
liujwr4.bmp,loker2.bmp,14_right,15_right,0.2158203125,-2,2048,False,True
liujwr4.bmp,loker3.bmp,14_right,15_right,0.2412109375,-8,2048,False,False
liujwr4.bmp,loker4.bmp,14_right,15_right,0.2314453125,0,2048,False,False
liujwr4.bmp,loker5.bmp,14_right,15_right,0.2294921875,3,2048,False,False
liujwr4.bmp,lowyfl1.bmp,14_right,16_left,0.220703125,1,2048,False,False
liujwr4.bmp,lowyfl2.bmp,14_right,16_left,0.20654296875,-6,2048,False,True
liujwr4.bmp,lowyfl3.bmp,14_right,16_left,0.19873046875,8,2048,False,True
liujwr4.bmp,lowyfl4.bmp,14_right,16_left,0.224609375,1,2048,False,False
liujwr4.bmp,lowyfl5.bmp,14_right,16_left,0.19775390625,5,2048,False,True
liujwr4.bmp,lowyfr1.bmp,14_right,16_right,0.2275390625,-8,2048,False,False
liujwr4.bmp,lowyfr2.bmp,14_right,16_right,0.1845703125,-5,2048,False,True
liujwr4.bmp,lowyfr3.bmp,14_right,16_right,0.2431640625,-8,2048,False,False
liujwr4.bmp,lowyfr4.bmp,14_right,16_right,0.203125,-6,2048,False,True
liujwr4.bmp,lowyfr5.bmp,14_right,16_right,0.2255859375,-8,2048,False,False
liujwr4.bmp,lpjl1.bmp,14_right,17_left,0.25390625,4,2048,False,False
liujwr4.bmp,lpjl2.bmp,14_right,17_left,0.25,5,2048,False,False
liujwr4.bmp,lpjl3.bmp,14_right,17_left,0.25341796875,-2,2048,False,False
liujwr4.bmp,lpjl4.bmp,14_right,17_left,0.24267578125,-5,2048,False,False
liujwr4.bmp,lpjl5.bmp,14_right,17_left,0.21240234375,-6,2048,False,True
liujwr4.bmp,lpjr1.bmp,14_right,17_right,0.22412109375,1,2048,False,False
liujwr4.bmp,lpjr2.bmp,14_right,17_right,0.2216796875,3,2048,False,False
liujwr4.bmp,lpjr3.bmp,14_right,17_right,0.20166015625,-5,2048,False,True
liujwr4.bmp,lpjr4.bmp,14_right,17_right,0.2060546875,-5,2048,False,True
liujwr4.bmp,lpjr5.bmp,14_right,17_right,0.23779296875,-3,2048,False,False
liujwr4.bmp,mahskl1.bmp,14_right,18_left,0.220703125,-1,2048,False,False
liujwr4.bmp,mahskl2.bmp,14_right,18_left,0.19775390625,3,2048,False,True
liujwr4.bmp,mahskl3.bmp,14_right,18_left,0.19775390625,1,2048,False,True
liujwr4.bmp,mahskl4.bmp,14_right,18_left,0.18603515625,2,2048,False,True
liujwr4.bmp,mahskl5.bmp,14_right,18_left,0.20654296875,3,2048,False,True
liujwr4.bmp,mahskr1.bmp,14_right,18_right,0.21044921875,-6,2048,False,True
liujwr4.bmp,mahskr2.bmp,14_right,18_right,0.22021484375,-8,2048,False,False
liujwr4.bmp,mahskr3.bmp,14_right,18_right,0.1982421875,3,2048,False,True
liujwr4.bmp,mahskr4.bmp,14_right,18_right,0.22900390625,-8,2048,False,False
liujwr4.bmp,mahskr5.bmp,14_right,18_right,0.23193359375,-8,2048,False,False
liujwr4.bmp,maranl1.bmp,14_right,19_left,0.23291015625,7,2048,False,False
liujwr4.bmp,maranl2.bmp,14_right,19_left,0.212890625,4,2048,False,True
liujwr4.bmp,maranl3.bmp,14_right,19_left,0.212890625,2,2048,False,True
liujwr4.bmp,maranl4.bmp,14_right,19_left,0.203125,6,2048,False,True
liujwr4.bmp,maranl5.bmp,14_right,19_left,0.2119140625,4,2048,False,True
liujwr4.bmp,maranr1.bmp,14_right,19_right,0.22509765625,2,2048,False,False
liujwr4.bmp,maranr2.bmp,14_right,19_right,0.2255859375,-3,2048,False,False
liujwr4.bmp,maranr3.bmp,14_right,19_right,0.22021484375,-3,2048,False,False
liujwr4.bmp,maranr4.bmp,14_right,19_right,0.22607421875,2,2048,False,False
liujwr4.bmp,maranr5.bmp,14_right,19_right,0.21533203125,-1,2048,False,True
liujwr4.bmp,bryanl1.bmp,14_right,2_left,0.208984375,6,2048,False,True
liujwr4.bmp,bryanl2.bmp,14_right,2_left,0.21533203125,-4,2048,False,True
liujwr4.bmp,bryanl3.bmp,14_right,2_left,0.24658203125,-1,2048,False,False
liujwr4.bmp,bryanl4.bmp,14_right,2_left,0.2236328125,8,2048,False,False
liujwr4.bmp,bryanl5.bmp,14_right,2_left,0.23046875,6,2048,False,False
liujwr4.bmp,bryanr1.bmp,14_right,2_right,0.21142578125,-6,2048,False,True
liujwr4.bmp,bryanr2.bmp,14_right,2_right,0.20068359375,-5,2048,False,True
liujwr4.bmp,bryanr3.bmp,14_right,2_right,0.19482421875,-3,2048,False,True
liujwr4.bmp,bryanr4.bmp,14_right,2_right,0.2236328125,-6,2048,False,False
liujwr4.bmp,bryanr5.bmp,14_right,2_right,0.2470703125,1,2048,False,False
liujwr4.bmp,masl1.bmp,14_right,20_left,0.2373046875,0,2048,False,False
liujwr4.bmp,masl2.bmp,14_right,20_left,0.236328125,6,2048,False,False
liujwr4.bmp,masl3.bmp,14_right,20_left,0.24072265625,-1,2048,False,False
liujwr4.bmp,masl4.bmp,14_right,20_left,0.220703125,7,2048,False,False
liujwr4.bmp,masl5.bmp,14_right,20_left,0.236328125,-3,2048,False,False
liujwr4.bmp,masr1.bmp,14_right,20_right,0.24462890625,-4,2048,False,False
liujwr4.bmp,masr2.bmp,14_right,20_right,0.23876953125,6,2048,False,False
liujwr4.bmp,masr3.bmp,14_right,20_right,0.2275390625,8,2048,False,False
liujwr4.bmp,masr4.bmp,14_right,20_right,0.228515625,8,2048,False,False
liujwr4.bmp,masr5.bmp,14_right,20_right,0.240234375,8,2048,False,False
liujwr4.bmp,mazwanl1.bmp,14_right,21_left,0.2041015625,4,2048,False,True
liujwr4.bmp,mazwanl2.bmp,14_right,21_left,0.21240234375,6,2048,False,True
liujwr4.bmp,mazwanl3.bmp,14_right,21_left,0.24755859375,8,2048,False,False
liujwr4.bmp,mazwanl4.bmp,14_right,21_left,0.22509765625,-6,2048,False,False
liujwr4.bmp,mazwanl5.bmp,14_right,21_left,0.2060546875,8,2048,False,True
liujwr4.bmp,mazwanr1.bmp,14_right,21_right,0.20849609375,-8,2048,False,True
liujwr4.bmp,mazwanr2.bmp,14_right,21_right,0.2275390625,0,2048,False,False
liujwr4.bmp,mazwanr3.bmp,14_right,21_right,0.19140625,0,2048,False,True
liujwr4.bmp,mazwanr4.bmp,14_right,21_right,0.20361328125,-7,2048,False,True
liujwr4.bmp,mazwanr5.bmp,14_right,21_right,0.21728515625,-2,2048,False,False
liujwr4.bmp,mimil1.bmp,14_right,22_left,0.255859375,3,2048,False,False
liujwr4.bmp,mimil2.bmp,14_right,22_left,0.25634765625,2,2048,False,False
liujwr4.bmp,mimil3.bmp,14_right,22_left,0.22216796875,5,2048,False,False
liujwr4.bmp,mimil4.bmp,14_right,22_left,0.22607421875,5,2048,False,False
liujwr4.bmp,mimil5.bmp,14_right,22_left,0.2412109375,-7,2048,False,False
liujwr4.bmp,mimir1.bmp,14_right,22_right,0.24658203125,-8,2048,False,False
liujwr4.bmp,mimir2.bmp,14_right,22_right,0.2431640625,8,2048,False,False
liujwr4.bmp,mimir3.bmp,14_right,22_right,0.23291015625,8,2048,False,False
liujwr4.bmp,mimir4.bmp,14_right,22_right,0.2431640625,-8,2048,False,False
liujwr4.bmp,mimir5.bmp,14_right,22_right,0.24462890625,-8,2048,False,False
liujwr4.bmp,minglil1.bmp,14_right,23_left,0.2158203125,-1,2048,False,True
liujwr4.bmp,minglil2.bmp,14_right,23_left,0.21533203125,0,2048,False,True
liujwr4.bmp,minglil3.bmp,14_right,23_left,0.2119140625,5,2048,False,True
liujwr4.bmp,minglil4.bmp,14_right,23_left,0.20166015625,3,2048,False,True
liujwr4.bmp,minglil5.bmp,14_right,23_left,0.1865234375,2,2048,False,True
liujwr4.bmp,minglir1.bmp,14_right,23_right,0.244140625,8,2048,False,False
liujwr4.bmp,minglir2.bmp,14_right,23_right,0.2529296875,-1,2048,False,False
liujwr4.bmp,minglir3.bmp,14_right,23_right,0.25634765625,-7,2048,False,False
liujwr4.bmp,minglir4.bmp,14_right,23_right,0.2412109375,0,2048,False,False
liujwr4.bmp,minglir5.bmp,14_right,23_right,0.23046875,-3,2048,False,False
liujwr4.bmp,ngkokwhyl1.bmp,14_right,24_left,0.21484375,5,2048,False,True
liujwr4.bmp,ngkokwhyl2.bmp,14_right,24_left,0.19580078125,4,2048,False,True
liujwr4.bmp,ngkokwhyl3.bmp,14_right,24_left,0.20166015625,5,2048,False,True
liujwr4.bmp,ngkokwhyl4.bmp,14_right,24_left,0.22900390625,7,2048,False,False
liujwr4.bmp,ngkokwhyl5.bmp,14_right,24_left,0.201171875,5,2048,False,True
liujwr4.bmp,ngkokwhyr1.bmp,14_right,24_right,0.24169921875,7,2048,False,False
liujwr4.bmp,ngkokwhyr2.bmp,14_right,24_right,0.2392578125,1,2048,False,False
liujwr4.bmp,ngkokwhyr3.bmp,14_right,24_right,0.24267578125,-1,2048,False,False
liujwr4.bmp,ngkokwhyr4.bmp,14_right,24_right,0.2392578125,0,2048,False,False
liujwr4.bmp,ngkokwhyr5.bmp,14_right,24_right,0.234375,-6,2048,False,False
liujwr4.bmp,nkll1.bmp,14_right,25_left,0.22119140625,-5,2048,False,False
liujwr4.bmp,nkll2.bmp,14_right,25_left,0.2294921875,-3,2048,False,False
liujwr4.bmp,nkll3.bmp,14_right,25_left,0.2275390625,-6,2048,False,False
liujwr4.bmp,nkll4.bmp,14_right,25_left,0.22509765625,4,2048,False,False
liujwr4.bmp,nkll5.bmp,14_right,25_left,0.224609375,5,2048,False,False
liujwr4.bmp,nklr1.bmp,14_right,25_right,0.2314453125,8,2048,False,False
liujwr4.bmp,nklr2.bmp,14_right,25_right,0.20166015625,0,2048,False,True
liujwr4.bmp,nklr3.bmp,14_right,25_right,0.2255859375,3,2048,False,False
liujwr4.bmp,nklr4.bmp,14_right,25_right,0.22119140625,3,2048,False,False
liujwr4.bmp,nklr5.bmp,14_right,25_right,0.21826171875,-6,2048,False,False
liujwr4.bmp,norazal1.bmp,14_right,26_left,0.19140625,8,2048,False,True
liujwr4.bmp,norazal2.bmp,14_right,26_left,0.1953125,-1,2048,False,True
liujwr4.bmp,norazal3.bmp,14_right,26_left,0.212890625,8,2048,False,True
liujwr4.bmp,norazal4.bmp,14_right,26_left,0.2138671875,8,2048,False,True
liujwr4.bmp,norazal5.bmp,14_right,26_left,0.1943359375,6,2048,False,True
liujwr4.bmp,norazar1.bmp,14_right,26_right,0.19873046875,3,2048,False,True
liujwr4.bmp,norazar2.bmp,14_right,26_right,0.20458984375,4,2048,False,True
liujwr4.bmp,norazar3.bmp,14_right,26_right,0.2255859375,-1,2048,False,False
liujwr4.bmp,norazar4.bmp,14_right,26_right,0.23046875,-7,2048,False,False
liujwr4.bmp,norazar5.bmp,14_right,26_right,0.22705078125,5,2048,False,False
liujwr4.bmp,norsuhaidahl1.bmp,14_right,27_left,0.25,-3,2048,False,False
liujwr4.bmp,norsuhaidahl2.bmp,14_right,27_left,0.20751953125,8,2048,False,True
liujwr4.bmp,norsuhaidahl3.bmp,14_right,27_left,0.23486328125,-1,2048,False,False
liujwr4.bmp,norsuhaidahl4.bmp,14_right,27_left,0.234375,5,2048,False,False
liujwr4.bmp,norsuhaidahl5.bmp,14_right,27_left,0.22900390625,8,2048,False,False
liujwr4.bmp,norsuhaidahr1.bmp,14_right,27_right,0.2578125,3,2048,False,False
liujwr4.bmp,norsuhaidahr2.bmp,14_right,27_right,0.21435546875,-5,2048,False,True
liujwr4.bmp,norsuhaidahr3.bmp,14_right,27_right,0.2080078125,7,2048,False,True
liujwr4.bmp,norsuhaidahr4.bmp,14_right,27_right,0.24462890625,-6,2048,False,False
liujwr4.bmp,norsuhaidahr5.bmp,14_right,27_right,0.234375,-6,2048,False,False
liujwr4.bmp,ongbll1.bmp,14_right,28_left,0.2099609375,8,2048,False,True
liujwr4.bmp,ongbll2.bmp,14_right,28_left,0.21240234375,3,2048,False,True
liujwr4.bmp,ongbll3.bmp,14_right,28_left,0.22216796875,7,2048,False,False
liujwr4.bmp,ongbll4.bmp,14_right,28_left,0.2060546875,5,2048,False,True
liujwr4.bmp,ongbll5.bmp,14_right,28_left,0.193359375,8,2048,False,True
liujwr4.bmp,ongblr1.bmp,14_right,28_right,0.228515625,0,2048,False,False
liujwr4.bmp,ongblr2.bmp,14_right,28_right,0.2177734375,2,2048,False,False
liujwr4.bmp,ongblr3.bmp,14_right,28_right,0.20556640625,-2,2048,False,True
liujwr4.bmp,ongblr4.bmp,14_right,28_right,0.2021484375,-8,2048,False,True
liujwr4.bmp,ongblr5.bmp,14_right,28_right,0.224609375,-8,2048,False,False
liujwr4.bmp,pcll1.bmp,14_right,29_left,0.2587890625,5,2048,False,False
liujwr4.bmp,pcll2.bmp,14_right,29_left,0.2158203125,1,2048,False,True
liujwr4.bmp,pcll3.bmp,14_right,29_left,0.22900390625,-2,2048,False,False
liujwr4.bmp,pcll4.bmp,14_right,29_left,0.2548828125,7,2048,False,False
liujwr4.bmp,pcll5.bmp,14_right,29_left,0.22265625,8,2048,False,False
liujwr4.bmp,pclr1.bmp,14_right,29_right,0.22265625,8,2048,False,False
liujwr4.bmp,pclr2.bmp,14_right,29_right,0.21826171875,5,2048,False,False
liujwr4.bmp,pclr3.bmp,14_right,29_right,0.22802734375,0,2048,False,False
liujwr4.bmp,pclr4.bmp,14_right,29_right,0.1962890625,-2,2048,False,True
liujwr4.bmp,pclr5.bmp,14_right,29_right,0.2177734375,7,2048,False,False
liujwr4.bmp,chingycl1.bmp,14_right,3_left,0.21044921875,2,2048,False,True
liujwr4.bmp,chingycl2.bmp,14_right,3_left,0.251953125,-7,2048,False,False
liujwr4.bmp,chingycl3.bmp,14_right,3_left,0.220703125,-8,2048,False,False
liujwr4.bmp,chingycl4.bmp,14_right,3_left,0.2255859375,7,2048,False,False
liujwr4.bmp,chingycl5.bmp,14_right,3_left,0.20947265625,-5,2048,False,True
liujwr4.bmp,chingycr1.bmp,14_right,3_right,0.1875,3,2048,False,True
liujwr4.bmp,chingycr2.bmp,14_right,3_right,0.203125,1,2048,False,True
liujwr4.bmp,chingycr3.bmp,14_right,3_right,0.18994140625,-2,2048,False,True
liujwr4.bmp,chingycr4.bmp,14_right,3_right,0.205078125,2,2048,False,True
liujwr4.bmp,chingycr5.bmp,14_right,3_right,0.2216796875,-8,2048,False,False
liujwr4.bmp,philipl1.bmp,14_right,30_left,0.19482421875,-3,2048,False,True
liujwr4.bmp,philipl2.bmp,14_right,30_left,0.2265625,4,2048,False,False
liujwr4.bmp,philipl3.bmp,14_right,30_left,0.21826171875,6,2048,False,False
liujwr4.bmp,philipl4.bmp,14_right,30_left,0.2353515625,-5,2048,False,False
liujwr4.bmp,philipl5.bmp,14_right,30_left,0.20654296875,1,2048,False,True
liujwr4.bmp,philipr1.bmp,14_right,30_right,0.2197265625,-6,2048,False,False
liujwr4.bmp,philipr2.bmp,14_right,30_right,0.20654296875,2,2048,False,True
liujwr4.bmp,philipr3.bmp,14_right,30_right,0.2041015625,0,2048,False,True
liujwr4.bmp,philipr4.bmp,14_right,30_right,0.201171875,7,2048,False,True
liujwr4.bmp,philipr5.bmp,14_right,30_right,0.21240234375,-3,2048,False,True
liujwr4.bmp,roslil1.bmp,14_right,31_left,0.25830078125,4,2048,False,False
liujwr4.bmp,roslil2.bmp,14_right,31_left,0.2529296875,-3,2048,False,False
liujwr4.bmp,roslil3.bmp,14_right,31_left,0.234375,-6,2048,False,False
liujwr4.bmp,roslil4.bmp,14_right,31_left,0.24267578125,4,2048,False,False
liujwr4.bmp,roslil5.bmp,14_right,31_left,0.25830078125,-7,2048,False,False
liujwr4.bmp,roslir1.bmp,14_right,31_right,0.2021484375,-4,2048,False,True
liujwr4.bmp,roslir2.bmp,14_right,31_right,0.22021484375,-7,2048,False,False
liujwr4.bmp,roslir3.bmp,14_right,31_right,0.2197265625,-2,2048,False,False
liujwr4.bmp,roslir4.bmp,14_right,31_right,0.2138671875,1,2048,False,True
liujwr4.bmp,roslir5.bmp,14_right,31_right,0.21044921875,-1,2048,False,True
liujwr4.bmp,salal1.bmp,14_right,32_left,0.20361328125,-1,2048,False,True
liujwr4.bmp,salal2.bmp,14_right,32_left,0.20703125,7,2048,False,True
liujwr4.bmp,salal3.bmp,14_right,32_left,0.23876953125,-7,2048,False,False
liujwr4.bmp,salal4.bmp,14_right,32_left,0.21435546875,-3,2048,False,True
liujwr4.bmp,salal5.bmp,14_right,32_left,0.21044921875,-3,2048,False,True
liujwr4.bmp,salar1.bmp,14_right,32_right,0.212890625,-6,2048,False,True
liujwr4.bmp,salar2.bmp,14_right,32_right,0.23681640625,-6,2048,False,False
liujwr4.bmp,salar3.bmp,14_right,32_right,0.2197265625,-5,2048,False,False
liujwr4.bmp,salar4.bmp,14_right,32_right,0.205078125,-8,2048,False,True
liujwr4.bmp,salar5.bmp,14_right,32_right,0.22119140625,-8,2048,False,False
liujwr4.bmp,sarinal1.bmp,14_right,33_left,0.23095703125,-7,2048,False,False
liujwr4.bmp,sarinal2.bmp,14_right,33_left,0.240234375,-6,2048,False,False
liujwr4.bmp,sarinal3.bmp,14_right,33_left,0.232421875,-3,2048,False,False
liujwr4.bmp,sarinal4.bmp,14_right,33_left,0.23193359375,-8,2048,False,False
liujwr4.bmp,sarinal5.bmp,14_right,33_left,0.2470703125,-4,2048,False,False
liujwr4.bmp,sarinar1.bmp,14_right,33_right,0.1884765625,7,2048,False,True
liujwr4.bmp,sarinar2.bmp,14_right,33_right,0.20849609375,-7,2048,False,True
liujwr4.bmp,sarinar3.bmp,14_right,33_right,0.2080078125,8,2048,False,True
liujwr4.bmp,sarinar4.bmp,14_right,33_right,0.212890625,-6,2048,False,True
liujwr4.bmp,sarinar5.bmp,14_right,33_right,0.201171875,-5,2048,False,True
liujwr4.bmp,sitil1.bmp,14_right,34_left,0.2138671875,-7,2048,False,True
liujwr4.bmp,sitil2.bmp,14_right,34_left,0.193359375,-8,2048,False,True
liujwr4.bmp,sitil3.bmp,14_right,34_left,0.2216796875,8,2048,False,False
liujwr4.bmp,sitil4.bmp,14_right,34_left,0.2041015625,6,2048,False,True
liujwr4.bmp,sitil5.bmp,14_right,34_left,0.2353515625,-2,2048,False,False
liujwr4.bmp,sitir1.bmp,14_right,34_right,0.2353515625,2,2048,False,False
liujwr4.bmp,sitir2.bmp,14_right,34_right,0.22412109375,6,2048,False,False
liujwr4.bmp,sitir3.bmp,14_right,34_right,0.22216796875,8,2048,False,False
liujwr4.bmp,sitir4.bmp,14_right,34_right,0.23828125,7,2048,False,False
liujwr4.bmp,sitir5.bmp,14_right,34_right,0.23291015625,7,2048,False,False
liujwr4.bmp,suzailil1.bmp,14_right,35_left,0.24755859375,-7,2048,False,False
liujwr4.bmp,suzailil2.bmp,14_right,35_left,0.25341796875,-7,2048,False,False
liujwr4.bmp,suzailil3.bmp,14_right,35_left,0.2490234375,8,2048,False,False
liujwr4.bmp,suzailil4.bmp,14_right,35_left,0.24365234375,-8,2048,False,False
liujwr4.bmp,suzailil5.bmp,14_right,35_left,0.25439453125,-7,2048,False,False
liujwr4.bmp,suzailir1.bmp,14_right,35_right,0.2578125,-8,2048,False,False
liujwr4.bmp,suzailir2.bmp,14_right,35_right,0.24560546875,-7,2048,False,False
liujwr4.bmp,suzailir3.bmp,14_right,35_right,0.21337890625,-1,2048,False,True
liujwr4.bmp,suzailir4.bmp,14_right,35_right,0.208984375,-1,2048,False,True
liujwr4.bmp,suzailir5.bmp,14_right,35_right,0.24365234375,-8,2048,False,False
liujwr4.bmp,tanwnl1.bmp,14_right,36_left,0.248046875,-8,2048,False,False
liujwr4.bmp,tanwnl2.bmp,14_right,36_left,0.23583984375,-5,2048,False,False
liujwr4.bmp,tanwnl3.bmp,14_right,36_left,0.2421875,-7,2048,False,False
liujwr4.bmp,tanwnl4.bmp,14_right,36_left,0.20263671875,-2,2048,False,True
liujwr4.bmp,tanwnl5.bmp,14_right,36_left,0.2314453125,5,2048,False,False
liujwr4.bmp,tanwnr1.bmp,14_right,36_right,0.19287109375,-1,2048,False,True
liujwr4.bmp,tanwnr2.bmp,14_right,36_right,0.19873046875,-2,2048,False,True
liujwr4.bmp,tanwnr3.bmp,14_right,36_right,0.2041015625,-3,2048,False,True
liujwr4.bmp,tanwnr4.bmp,14_right,36_right,0.19140625,6,2048,False,True
liujwr4.bmp,tanwnr5.bmp,14_right,36_right,0.21630859375,-6,2048,False,False
liujwr4.bmp,thomasl1.bmp,14_right,37_left,0.22265625,5,2048,False,False
liujwr4.bmp,thomasl2.bmp,14_right,37_left,0.224609375,6,2048,False,False
liujwr4.bmp,thomasl3.bmp,14_right,37_left,0.23046875,-6,2048,False,False
liujwr4.bmp,thomasl4.bmp,14_right,37_left,0.2373046875,5,2048,False,False
liujwr4.bmp,thomasl5.bmp,14_right,37_left,0.22802734375,-5,2048,False,False
liujwr4.bmp,thomasr1.bmp,14_right,37_right,0.2265625,6,2048,False,False
liujwr4.bmp,thomasr2.bmp,14_right,37_right,0.22705078125,0,2048,False,False
liujwr4.bmp,thomasr3.bmp,14_right,37_right,0.22412109375,0,2048,False,False
liujwr4.bmp,thomasr4.bmp,14_right,37_right,0.240234375,-2,2048,False,False
liujwr4.bmp,thomasr5.bmp,14_right,37_right,0.22900390625,6,2048,False,False
liujwr4.bmp,tickl1.bmp,14_right,38_left,0.2158203125,0,2048,False,True
liujwr4.bmp,tickl2.bmp,14_right,38_left,0.20947265625,-5,2048,False,True
liujwr4.bmp,tickl3.bmp,14_right,38_left,0.212890625,8,2048,False,True
liujwr4.bmp,tickl4.bmp,14_right,38_left,0.1953125,8,2048,False,True
liujwr4.bmp,tickl5.bmp,14_right,38_left,0.21728515625,6,2048,False,False
liujwr4.bmp,tickr1.bmp,14_right,38_right,0.25634765625,-3,2048,False,False
liujwr4.bmp,tickr2.bmp,14_right,38_right,0.2294921875,7,2048,False,False
liujwr4.bmp,tickr3.bmp,14_right,38_right,0.2412109375,8,2048,False,False
liujwr4.bmp,tickr4.bmp,14_right,38_right,0.232421875,-2,2048,False,False
liujwr4.bmp,tickr5.bmp,14_right,38_right,0.2431640625,8,2048,False,False
liujwr4.bmp,tingcyl1.bmp,14_right,39_left,0.22021484375,8,2048,False,False
liujwr4.bmp,tingcyl2.bmp,14_right,39_left,0.2099609375,-2,2048,False,True
liujwr4.bmp,tingcyl3.bmp,14_right,39_left,0.20751953125,-8,2048,False,True
liujwr4.bmp,tingcyl4.bmp,14_right,39_left,0.201171875,-7,2048,False,True
liujwr4.bmp,tingcyl5.bmp,14_right,39_left,0.244140625,-2,2048,False,False
liujwr4.bmp,tingcyr1.bmp,14_right,39_right,0.197265625,5,2048,False,True
liujwr4.bmp,tingcyr2.bmp,14_right,39_right,0.20556640625,0,2048,False,True
liujwr4.bmp,tingcyr3.bmp,14_right,39_right,0.1962890625,2,2048,False,True
liujwr4.bmp,tingcyr4.bmp,14_right,39_right,0.20703125,2,2048,False,True
liujwr4.bmp,tingcyr5.bmp,14_right,39_right,0.1943359375,0,2048,False,True
liujwr4.bmp,tonghll1.bmp,14_right,40_left,0.22509765625,8,2048,False,False
liujwr4.bmp,tonghll2.bmp,14_right,40_left,0.22900390625,7,2048,False,False
liujwr4.bmp,tonghll3.bmp,14_right,40_left,0.23095703125,7,2048,False,False
liujwr4.bmp,tonghll4.bmp,14_right,40_left,0.22998046875,7,2048,False,False
liujwr4.bmp,tonghll5.bmp,14_right,40_left,0.22802734375,5,2048,False,False
liujwr4.bmp,tonghlr1.bmp,14_right,40_right,0.228515625,-3,2048,False,False
liujwr4.bmp,tonghlr2.bmp,14_right,40_right,0.23095703125,-6,2048,False,False
liujwr4.bmp,tonghlr3.bmp,14_right,40_right,0.22119140625,-5,2048,False,False
liujwr4.bmp,tonghlr4.bmp,14_right,40_right,0.22900390625,8,2048,False,False
liujwr4.bmp,tonghlr5.bmp,14_right,40_right,0.22021484375,-2,2048,False,False
liujwr4.bmp,vimalal1.bmp,14_right,41_left,0.19091796875,4,2048,False,True
liujwr4.bmp,vimalal2.bmp,14_right,41_left,0.21826171875,0,2048,False,False
liujwr4.bmp,vimalal3.bmp,14_right,41_left,0.2236328125,1,2048,False,False
liujwr4.bmp,vimalal4.bmp,14_right,41_left,0.2275390625,2,2048,False,False
liujwr4.bmp,vimalal5.bmp,14_right,41_left,0.21826171875,2,2048,False,False
liujwr4.bmp,vimalar1.bmp,14_right,41_right,0.23095703125,-8,2048,False,False
liujwr4.bmp,vimalar2.bmp,14_right,41_right,0.23291015625,-8,2048,False,False
liujwr4.bmp,vimalar3.bmp,14_right,41_right,0.22265625,-6,2048,False,False
liujwr4.bmp,vimalar4.bmp,14_right,41_right,0.2275390625,8,2048,False,False
liujwr4.bmp,vimalar5.bmp,14_right,41_right,0.2490234375,7,2048,False,False
liujwr4.bmp,weecml1.bmp,14_right,42_left,0.236328125,2,2048,False,False
liujwr4.bmp,weecml2.bmp,14_right,42_left,0.20849609375,1,2048,False,True
liujwr4.bmp,weecml3.bmp,14_right,42_left,0.21826171875,8,2048,False,False
liujwr4.bmp,weecml4.bmp,14_right,42_left,0.23974609375,0,2048,False,False
liujwr4.bmp,weecml5.bmp,14_right,42_left,0.19580078125,8,2048,False,True
liujwr4.bmp,weecmr1.bmp,14_right,42_right,0.19580078125,5,2048,False,True
liujwr4.bmp,weecmr2.bmp,14_right,42_right,0.2216796875,4,2048,False,False
liujwr4.bmp,weecmr3.bmp,14_right,42_right,0.2265625,-8,2048,False,False
liujwr4.bmp,weecmr4.bmp,14_right,42_right,0.2158203125,5,2048,False,True
liujwr4.bmp,weecmr5.bmp,14_right,42_right,0.19970703125,2,2048,False,True
liujwr4.bmp,winl1.bmp,14_right,43_left,0.23779296875,-5,2048,False,False
liujwr4.bmp,winl2.bmp,14_right,43_left,0.2392578125,-5,2048,False,False
liujwr4.bmp,winl3.bmp,14_right,43_left,0.236328125,-4,2048,False,False
liujwr4.bmp,winl4.bmp,14_right,43_left,0.240234375,-3,2048,False,False
liujwr4.bmp,winl5.bmp,14_right,43_left,0.23388671875,-6,2048,False,False
liujwr4.bmp,winr1.bmp,14_right,43_right,0.20556640625,6,2048,False,True
liujwr4.bmp,winr2.bmp,14_right,43_right,0.20263671875,5,2048,False,True
liujwr4.bmp,winr3.bmp,14_right,43_right,0.2109375,6,2048,False,True
liujwr4.bmp,winr4.bmp,14_right,43_right,0.19580078125,8,2048,False,True
liujwr4.bmp,winr5.bmp,14_right,43_right,0.1904296875,-6,2048,False,True
liujwr4.bmp,yannl1.bmp,14_right,44_left,0.24072265625,-8,2048,False,False
liujwr4.bmp,yannl2.bmp,14_right,44_left,0.24462890625,-7,2048,False,False
