image,normalized_png,normalized_npy,height,width,radial_bands,angular_samples,status
lpjl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_left_lpjl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_left_lpjl5_normalized.npy,128,128,8,128,ok
lpjr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr1_normalized.npy,128,128,8,128,ok
lpjr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr2_normalized.npy,128,128,8,128,ok
lpjr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr3_normalized.npy,128,128,8,128,ok
lpjr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr4_normalized.npy,128,128,8,128,ok
lpjr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\17_right_lpjr5_normalized.npy,128,128,8,128,ok
mahskl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl1_normalized.npy,128,128,8,128,ok
mahskl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl2_normalized.npy,128,128,8,128,ok
mahskl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl3_normalized.npy,128,128,8,128,ok
mahskl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl4_normalized.npy,128,128,8,128,ok
mahskl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_left_mahskl5_normalized.npy,128,128,8,128,ok
mahskr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr1_normalized.npy,128,128,8,128,ok
mahskr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr2_normalized.npy,128,128,8,128,ok
mahskr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr3_normalized.npy,128,128,8,128,ok
mahskr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr4_normalized.npy,128,128,8,128,ok
mahskr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\18_right_mahskr5_normalized.npy,128,128,8,128,ok
maranl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl1_normalized.npy,128,128,8,128,ok
maranl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl2_normalized.npy,128,128,8,128,ok
maranl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl3_normalized.npy,128,128,8,128,ok
maranl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl4_normalized.npy,128,128,8,128,ok
maranl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_left_maranl5_normalized.npy,128,128,8,128,ok
maranr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr1_normalized.npy,128,128,8,128,ok
maranr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr2_normalized.npy,128,128,8,128,ok
maranr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr3_normalized.npy,128,128,8,128,ok
maranr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr4_normalized.npy,128,128,8,128,ok
maranr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\19_right_maranr5_normalized.npy,128,128,8,128,ok
bryanl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl1_normalized.npy,128,128,8,128,ok
bryanl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl2_normalized.npy,128,128,8,128,ok
bryanl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl3_normalized.npy,128,128,8,128,ok
bryanl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl4_normalized.npy,128,128,8,128,ok
bryanl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_left_bryanl5_normalized.npy,128,128,8,128,ok
bryanr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr1_normalized.npy,128,128,8,128,ok
bryanr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr2_normalized.npy,128,128,8,128,ok
bryanr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr3_normalized.npy,128,128,8,128,ok
bryanr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr4_normalized.npy,128,128,8,128,ok
bryanr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\2_right_bryanr5_normalized.npy,128,128,8,128,ok
masl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl1_normalized.npy,128,128,8,128,ok
masl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl2_normalized.npy,128,128,8,128,ok
masl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl3_normalized.npy,128,128,8,128,ok
masl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl4_normalized.npy,128,128,8,128,ok
masl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_left_masl5_normalized.npy,128,128,8,128,ok
masr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr1_normalized.npy,128,128,8,128,ok
masr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr2_normalized.npy,128,128,8,128,ok
masr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr3_normalized.npy,128,128,8,128,ok
masr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr4_normalized.npy,128,128,8,128,ok
masr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\20_right_masr5_normalized.npy,128,128,8,128,ok
mazwanl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl1_normalized.npy,128,128,8,128,ok
mazwanl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl2_normalized.npy,128,128,8,128,ok
mazwanl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl3_normalized.npy,128,128,8,128,ok
mazwanl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl4_normalized.npy,128,128,8,128,ok
mazwanl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_left_mazwanl5_normalized.npy,128,128,8,128,ok
mazwanr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr1_normalized.npy,128,128,8,128,ok
mazwanr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr2_normalized.npy,128,128,8,128,ok
mazwanr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr3_normalized.npy,128,128,8,128,ok
mazwanr4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr4_normalized.npy,128,128,8,128,ok
mazwanr5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\21_right_mazwanr5_normalized.npy,128,128,8,128,ok
mimil1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil1_normalized.npy,128,128,8,128,ok
mimil2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil2_normalized.npy,128,128,8,128,ok
mimil3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil3_normalized.npy,128,128,8,128,ok
mimil4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil4_normalized.npy,128,128,8,128,ok
mimil5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_left_mimil5_normalized.npy,128,128,8,128,ok
mimir1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir1_normalized.npy,128,128,8,128,ok
mimir2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir2_normalized.npy,128,128,8,128,ok
mimir3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir3_normalized.npy,128,128,8,128,ok
mimir4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir4_normalized.npy,128,128,8,128,ok
mimir5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\22_right_mimir5_normalized.npy,128,128,8,128,ok
minglil1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil1_normalized.npy,128,128,8,128,ok
minglil2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil2_normalized.npy,128,128,8,128,ok
minglil3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil3_normalized.npy,128,128,8,128,ok
minglil4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil4_normalized.npy,128,128,8,128,ok
minglil5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_left_minglil5_normalized.npy,128,128,8,128,ok
minglir1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir1_normalized.npy,128,128,8,128,ok
minglir2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir2_normalized.npy,128,128,8,128,ok
minglir3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir3_normalized.npy,128,128,8,128,ok
minglir4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir4_normalized.npy,128,128,8,128,ok
minglir5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\23_right_minglir5_normalized.npy,128,128,8,128,ok
ngkokwhyl1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl1_normalized.npy,128,128,8,128,ok
ngkokwhyl2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl2_normalized.npy,128,128,8,128,ok
ngkokwhyl3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl3_normalized.npy,128,128,8,128,ok
ngkokwhyl4.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl4_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl4_normalized.npy,128,128,8,128,ok
ngkokwhyl5.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl5_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_left_ngkokwhyl5_normalized.npy,128,128,8,128,ok
ngkokwhyr1.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr1_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr1_normalized.npy,128,128,8,128,ok
ngkokwhyr2.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr2_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr2_normalized.npy,128,128,8,128,ok
ngkokwhyr3.bmp,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr3_normalized.png,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu\normalizacja\24_right_ngkokwhyr3_normalized.npy,128,128,8,128,ok
